Lake;Experiment;Sampling ;Exp_day;Sampling_day ;Sampling_month;Enclosure;Treatment;Replicate;TP ;Chla ;TOC ;TN;PP;PN;PC;DOC;DN;PO4;NO3;NH4;Temperature;DO_%;DO_conc;pH;EC;Chla_flu;PAR_I;PAR_II;PAR_III;Fish_W_I;Fish_L_I;Fish_W_II;Fish_L_II;;;;;
Asa;2;2;7;21;8;2;F;1;6.65;1.84824;5.75;0.2849;NA;NA;NA;NA;NA;<2.0;21.3090519333441;<1.4;18.5;101.6;9.32;7.33;68;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;3;S;1;5.98;1.75617;5.564;0.2622;NA;NA;NA;NA;NA;<2.0;13.2506875910047;<1.4;18.5;102;9.28;7.32;68;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;4;FS;1;8.52;2.96379;5.573;0.2807;NA;NA;NA;NA;NA;<2.0;17.034460443294;<1.4;18.8;100.8;9.15;7.29;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;5;S;2;8.47;1.84824;5.655;0.3008;NA;NA;NA;NA;NA;<2.0;21.1515127002103;<1.4;18.7;100.8;9.17;7.31;68;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;6;FS;2;8.35;3.49704;5.622;0.3094;NA;NA;NA;NA;NA;<2.0;34.5407296553956;<1.4;18.8;99.2;9.01;7.23;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;7;C;2;7.02;1.75545;5.671;0.2623;NA;NA;NA;NA;NA;<2.0;10.4716065361592;<1.4;18.8;99.5;9.06;7.24;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;8;F;2;8.01;2.87172;5.643;0.3;NA;NA;NA;NA;NA;<2.0;25.9316858113574;<1.4;18.6;107.8;9.82;7.43;67;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;9;FS;3;9.53;3.39039;5.625;0.3065;NA;NA;NA;NA;NA;<2.0;33.0183222779485;<1.4;18.7;98.3;8.92;7.41;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;10;C;3;7.15;1.45008;5.534;0.2881;NA;NA;NA;NA;NA;<2.0;17.2000889823653;<1.4;18.6;99.9;9.11;7.44;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;11;F;3;7.15;3.37581;5.73;0.3036;NA;NA;NA;NA;NA;<2.0;10.3850509626274;<1.4;18.6;110.5;10.6;7.43;68;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;12;S;3;7.28;1.45008;5.796;0.2688;NA;NA;NA;NA;NA;<2.0;11.7586151108235;12.082;18.7;101.9;9.27;7.43;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;13;F;4;7.92;2.47356;5.704;0.3029;NA;NA;NA;NA;NA;<2.0;23.9180553308526;1.336;18.7;100.2;9.09;7.46;67;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;14;S;4;8.46;1.23678;5.596;0.2708;NA;NA;NA;NA;NA;<2.0;13.6951949522731;<1.4;18.8;100.5;9.12;7.36;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;15;FS;4;7.92;2.96379;5.61;0.2815;NA;NA;NA;NA;NA;<2.0;10.5276249797767;<1.4;18.9;100.7;9.12;7.38;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;16;C;4;9.01;1.25136;5.904;0.3103;NA;NA;NA;NA;NA;<2.0;33.0702960685973;1.938;18.8;102.7;9.39;7.37;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;2;7;21;8;21;Lake;Lake;6.4;1.75617;5.93;0.2841;NA;NA;NA;NA;NA;<2.0;17.128498624818;<1.4;18.9;94.8;8.58;7.13;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;1;C;1;5.16;0.82476;5.781;0.2685;NA;NA;NA;NA;NA;<2.0;5.87870085746643;1.401;17.6;96.4;9.01;7.13;72;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;2;F;1;7.44;1.13085;5.469;0.2831;NA;NA;NA;NA;NA;<2.0;5.56180229736289;<1.4;17.6;99.3;9.29;7.21;72;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;3;S;1;7.29;1.23678;5.424;0.2512;NA;NA;NA;NA;NA;<2.0;6.51593593269697;<1.4;18;99.1;9.17;7.2;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;4;FS;1;6.85;2.47356;5.402;0.2679;NA;NA;NA;NA;NA;<2.0;5.76120368872351;<1.4;18.1;96.5;8.95;7.11;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;5;S;2;7.48;1.34343;5.58;0.2735;NA;NA;NA;NA;NA;<2.0;6.8744944183789;<1.4;18;93.4;8.65;7.05;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;6;FS;2;8.17;2.87172;5.491;0.3083;NA;NA;NA;NA;NA;<2.0;10.6081135738554;<1.4;18;96;8.89;7.06;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;7;C;2;6.54;1.23678;5.349;0.2725;NA;NA;NA;NA;NA;<2.0;5.87243164536483;<1.4;17.7;108.8;10.15;7.07;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;8;F;2;8.01;0.51867;5.551;0.2937;NA;NA;NA;NA;NA;<2.0;6.01824138488918;<1.4;17.8;99.5;9.27;7.11;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;9;FS;3;9.02;3.07044;5.781;0.3003;NA;NA;NA;NA;NA;<2.0;7.00655233780942;<1.4;18;94;8.7;7.08;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;10;C;3;5.48;0.93141;5.558;0.2793;NA;NA;NA;NA;NA;<2.0;6.8645850186054;<1.4;17.9;97.5;9.05;7.16;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;11;F;3;6.58;1.6488;5.664;0.2865;NA;NA;NA;NA;NA;<2.0;6.42472900825109;<1.4;17.8;101.5;9.47;7.23;69;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;12;S;3;7.31;1.0242;5.508;0.2684;NA;NA;NA;NA;NA;<2.0;14.4646901795826;<1.4;18.1;97.4;9;7.17;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;13;F;4;8.27;2.85714;5.61;0.291;NA;NA;NA;NA;NA;<2.0;6.16971363856981;<1.4;17.9;97.5;9.09;7.15;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;14;S;4;6.73;1.54215;5.357;0.2724;NA;NA;NA;NA;NA;<2.0;6.26658307717198;<1.4;18.2;95.5;8.81;7.09;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;15;FS;4;6.82;1.75617;5.588;0.2871;NA;NA;NA;NA;NA;<2.0;6.87307878983983;<1.4;18.1;99.4;9.19;7.15;70;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;16;C;4;6.85;0.82476;5.463;0.2847;NA;NA;NA;NA;NA;<2.0;13.5445316291862;<1.4;18;94.7;8.79;7.1;71;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;3;9;23;8;21;Lake;Lake;7.46;1.74159;5.896;0.2971;NA;NA;NA;NA;NA;<2.0;7.50930270182818;<1.4;18.45;88.4;8.15;7.06;75;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;1;C;1;5.76;0.53397;5.742;0.2777;NA;NA;NA;NA;NA;7.937;13.8947985762822;2.925;17.6;101;9.48;7.33;79;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;2;F;1;6.1;0.93141;5.702;0.2917;NA;NA;NA;NA;NA;<2.0;7.04295421452839;<1.4;17.6;103;9.65;7.38;78;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;3;S;1;6.78;0.94599;5.539;0.2707;NA;NA;NA;NA;NA;<2.0;13.9823653130561;4.825;17.9;99;9.2;7.31;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;4;FS;1;6.71;1.34415;5.626;0.2643;NA;NA;NA;NA;NA;<2.0;13.2383513994499;2.395;17.9;106.2;9.9;7.34;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;5;S;2;8.29;0.42732;5.41;0.2769;NA;NA;NA;NA;NA;<2.0;20.1769535673839;4.206;17.9;92.9;8.67;7.24;78;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;6;FS;2;7.82;1.4508;5.491;0.2761;NA;NA;NA;NA;NA;<2.0;12.9362158226824;2.505;17.9;99.2;9.24;7.24;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;7;C;2;5.96;0.91755;5.351;0.2807;NA;NA;NA;NA;NA;<2.0;11.3434314835787;<1.4;17.7;104.3;9.76;7.22;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;8;F;2;7;1.75617;5.929;0.2995;NA;NA;NA;NA;NA;<2.0;8.59893221161624;<1.4;17.7;103.3;9.67;7.24;79;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;9;FS;3;7.22;1.74159;5.577;0.3017;NA;NA;NA;NA;NA;<2.0;10.8590842905679;<1.4;17.9;98.3;9.17;7.21;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;10;C;3;5.69;0.62604;5.465;0.2708;NA;NA;NA;NA;NA;<2.0;16.6144232324867;2.268;17.7;101.4;9.49;7.23;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;11;F;3;7.57;1.34343;5.497;0.2734;NA;NA;NA;NA;NA;<2.0;5.17493124089953;<1.4;17.7;105.2;9.84;7.29;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;12;S;3;6.27;0.71811;5.283;0.2608;NA;NA;NA;NA;NA;<2.0;17.6838294774308;<1.4;17.9;101.1;9.41;7.25;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;13;F;4;8.04;2.04696;5.604;0.2832;NA;NA;NA;NA;NA;<2.0;5.75048535835625;<1.4;17.7;102.8;9.62;7.25;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;14;S;4;6.41;0.81018;5.324;0.2616;NA;NA;NA;NA;NA;<2.0;12.7897993852127;2.372;17.9;96.9;9.03;7.17;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;15;FS;4;6.72;1.45008;5.493;0.2732;NA;NA;NA;NA;NA;<2.0;12.024348810872;2.754;17.9;102.3;9.54;7.2;77;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;16;C;4;8.23;0.82476;5.49;0.2697;NA;NA;NA;NA;NA;<2.0;18.0003235722375;<1.4;17.8;102.4;9.56;7.19;76;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;4;14;28;8;21;Lake;Lake;6.53;1.52829;5.858;0.2968;NA;NA;NA;NA;NA;<2.0;7.03061802297363;2.098;18.1;88.7;8.22;7.29;81;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;1;C;1;10.32;0.41274;5.199;0.2722;NA;NA;NA;5.703;0.07322;<2.0;28.9643666073451;3.276;15.25;99.8;9.57;7.5;67;NA;155;88;40;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;2;F;1;8.01;0.82476;5.075;0.2603;NA;NA;NA;5.626;0.06712;<2.0;18.0539152240738;<1.4;15.2;102.9;9.9;7.52;68;NA;176;102;48;5.1;5.3;7.1;6.2;;;;;
Asa;2;6;28;11;9;3;S;1;8.83;1.63494;5.149;0.2716;NA;NA;NA;5.53;0.06792;<2.0;47.1762255298495;3.742;15.4;94;9.01;7.42;69;NA;90;52;23;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;4;FS;1;7.71;1.0242;5.113;0.2572;NA;NA;NA;5.542;0.04278;<2.0;13.163727552176;<1.4;15.4;102.7;9.87;7.43;64;NA;61;35;15;6.8;6,0;5.1;5.5;;;;;
Asa;2;6;28;11;9;5;S;2;8.26;1.13013;4.924;0.253;NA;NA;NA;5.433;0.02566;<2.0;10.9367416275684;<1.4;15.4;100.7;9.67;7.43;67;NA;65;38;15;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;6;FS;2;6.76;0.93141;5.131;0.26;NA;NA;NA;5.431;0.04182;<2.0;25.4287332146902;<1.4;15.4;96.7;9.27;7.37;66;NA;68;43;18;6.9;6.2;6,0;5.9;;;;;
Asa;2;6;28;11;9;7;C;2;7.48;0.73269;5.155;0.2589;NA;NA;NA;5.539;0.05699;<2.0;9.97856333926549;<1.4;15.28;102;9.81;7.37;68;NA;170;110;51;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;8;F;2;8.11;0.93141;5.212;0.267;NA;NA;NA;5.704;0.05879;<2.0;13.5443293965378;<1.4;15.2;101.9;9.8;7.38;68;NA;175;105;45;7.2;6.2;6.7;6,0;;;;;
Asa;2;6;28;11;9;9;FS;3;7.69;0.82476;4.998;0.2602;NA;NA;NA;5.47;0.06038;<2.0;34.024227471283;<1.4;15.3;97;9.31;7.5;66;NA;76;44;19;5.4;5.5;7,0;6.1;;;;;
Asa;2;6;28;11;9;10;C;3;6.01;0.82476;5.076;0.2782;NA;NA;NA;5.66;0.07805;<2.0;39.3716631613008;<1.4;15.3;104;9.99;7.4;66;NA;170;100;50;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;11;F;3;6.82;1.13013;5.156;0.2618;NA;NA;NA;5.616;0.05541;<2.0;12.0738958097395;<1.4;15.3;103.7;9.97;7.42;67;NA;210;128;65;8.2;6.5;3.4;4.7;;;;;
Asa;2;6;28;11;9;12;S;3;8.34;1.22292;5.036;0.2588;NA;NA;NA;5.334;0.05764;<2.0;13.6054036563663;<1.4;15.4;101.5;9.74;7.42;66;NA;130;81;38;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;13;F;4;6.32;1.14471;5.228;0.2658;NA;NA;NA;5.635;0.08533;<2.0;15.1193172625789;<1.4;15.3;101.5;9.75;7.56;67;NA;300;175;81;7.2;6.4;4,0;5.2;;;;;
Asa;2;6;28;11;9;14;S;4;7.21;1.13013;4.946;0.2625;NA;NA;NA;5.43;0.05603;<2.0;20.6277301407539;<1.4;15.4;98.1;9.4;7.35;67;NA;155;95;41;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;15;FS;4;7.41;1.34415;5.036;0.257;NA;NA;NA;5.389;0.05591;<2.0;21.0609124737098;<1.4;15.4;97.5;9.35;7.32;66;NA;130;82;40;6,0;5.6;3.6;4.9;;;;;
Asa;2;6;28;11;9;16;C;4;9.51;0.93141;5.039;0.2543;NA;NA;NA;5.894;0.02698;<2.0;12.3471121177803;1.672;15.28;102.2;9.82;7.33;68;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Asa;2;6;28;11;9;21;Lake;Lake;7.56;0.2133;5.898;0.3317;NA;NA;NA;6.325;0.08;<2.0;40.8040770101925;4.988;15.4;78.4;7.52;7.57;74;NA;NA;NA;NA;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;1;C;1;20.18;1.2375;11.08;0.5538;NA;NA;NA;10.59;0.3344;<2.0;250.512577002053;4.837;18.3;98.7;9.12;7.59;114;NA;200;110;50;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;2;F;1;15.66;1.14471;10.09;0.5329;NA;NA;NA;9.552;0.2958;2.049;244.415001579529;4.705;18.4;99.5;9.17;7.5;113;NA;160;80;39;3.7;5.1;6.33;5.9;;;;;
Bolmen;1;0;1;21;6;3;S;1;15.58;1.66338;10.29;0.5521;NA;NA;NA;9.475;0.2574;<2.0;245.757404043595;5.056;18.5;100;9.17;7.45;113;NA;180;110;50;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;4;FS;1;14;2.06154;10.15;0.4274;NA;NA;NA;10.4;0.2722;<2.0;240.27071157795;3.832;18.6;100;9.17;763;113;NA;212;135;60;5.11;5.5;6.6;5.9;;;;;
Bolmen;1;0;1;21;6;5;S;2;13.52;1.4508;9.379;0.3765;NA;NA;NA;9.861;0.1896;<2.0;233.249703838256;2.635;18.4;99.9;9.2;7.43;113;NA;180;90;40;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;6;FS;2;13.29;1.55673;9.953;0.4164;NA;NA;NA;10.12;0.2355;<2.0;224.613824830201;3.44;18.58;100.5;9.21;7.44;111;NA;146;184;44;6.17;5.6;6.59;6.1;;;;;
Bolmen;1;0;1;21;6;7;C;2;13.74;1.95489;9.517;0.3892;NA;NA;NA;10.92;0.2578;<2.0;218.453068235666;7.168;18.7;100.5;9.21;7.46;114;NA;200;105;53;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;8;F;2;14.57;1.43622;9.676;0.3958;NA;NA;NA;9.47;0.1866;<2.0;224.687667824988;10.253;18.8;100.3;9.2;7.47;112;NA;210;132;71;5.7;5.7;4.49;5.2;;;;;
Bolmen;1;0;1;21;6;9;FS;3;15.96;2.26098;9.713;0.4133;NA;NA;NA;9.386;0.2045;<2.0;230.575165850577;5.028;18.7;100.4;9.21;7.47;114;NA;175;95;42;6.2;5.4;6.75;6;;;;;
Bolmen;1;0;1;21;6;10;C;3;13.88;2.4597;9.799;0.3949;NA;NA;NA;9.173;0.1653;<2.0;229.571769862581;1.793;18.7;100.1;9.24;7.46;113;NA;150;83;34;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;11;F;3;14.12;2.36763;9.773;0.3814;NA;NA;NA;9.327;0.2034;<2.0;234.36129758332;10.953;18.8;101.5;9.28;7.44;113;NA;177;87;44;6.04;5.5;3.48;4.9;;;;;
Bolmen;1;0;1;21;6;12;S;3;13.98;2.58021;9.822;0.3728;NA;NA;NA;10.33;0.2432;<2.0;109.608888801137;4.635;18.85;101.5;9.25;7.43;111;NA;194;106;56;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;13;F;4;13.83;3.17781;9.81;0.4003;NA;NA;NA;10.52;0.312;<2.0;226.341829884694;2.705;18.7;101.3;9.29;7.41;113;NA;140;105;60;5.9;6;5.13;5.5;;;;;
Bolmen;1;0;1;21;6;14;S;4;15.86;3.08502;9.757;0.3954;NA;NA;NA;9.641;0.202;<2.0;233.492556468172;3.755;18.9;101.6;9.3;7.44;112;NA;150;99;52;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;15;FS;4;13.24;2.04696;9.695;0.3797;NA;NA;NA;10.05;0.2312;<2.0;233.937193966198;4.337;18.8;101.8;9.3;7.4;112;NA;140;72;36;4.09;5.3;5.09;5.7;;;;;
Bolmen;1;0;1;21;6;16;C;4;13.62;1.75545;10.05;0.4027;NA;NA;NA;10.31;0.3052;<2.0;230.365483335966;2.647;18.85;101.3;9.26;7.5;112;NA;194;127;66;NA;NA;NA;NA;;;;;
Bolmen;1;0;1;21;6;21;Lake;Lake;38.08;1.95561;9.819;0.4144;NA;NA;NA;9.648;0.1926;<2.0;213.063911704312;3.654;19;103;9.38;7.32;113;NA;1000;600;400;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;1;C;1;13.93;1.95489;10.04;0.3875;NA;NA;NA;NA;NA;<2.0;216.497808403096;4.196;18.1;98;9.02;7.62;112;NA;262;111;38;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;2;F;1;14.24;1.74159;10.39;0.3913;NA;NA;NA;NA;NA;<2.0;230.291048017691;11.747;18.1;97.7;9.01;7.6;112;NA;260;110;43;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;3;S;1;15.35;1.64952;9.642;0.4003;NA;NA;NA;NA;NA;<2.0;222.353715842679;9.992;18.1;98;9.01;7.61;112;NA;141;64;18;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;4;FS;1;15.73;1.45008;10.2;0.4003;NA;NA;NA;NA;NA;<2.0;216.060278786922;4.761;18.2;95.7;8.78;7.74;111;NA;165;79;26;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;5;S;2;14.3;2.673;9.872;0.379;NA;NA;NA;NA;NA;<2.0;214.365641288896;5.515;18.3;99.2;9.12;7.58;112;NA;115;52;16;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;6;FS;2;14.24;2.97837;9.649;0.3844;NA;NA;NA;NA;NA;<2.0;193.951607171063;12.402;18.3;97.4;8.94;7.57;112;NA;98;44;12;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;7;C;2;14.11;1.2375;9.015;0.3306;NA;NA;NA;NA;NA;<2.0;158.477353498657;10.04;18.2;99;9.09;7.57;109;NA;135;65;28;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;8;F;2;13.53;2.87172;10.03;0.3757;NA;NA;NA;NA;NA;<2.0;90.371801453167;7.59;18.2;98;9.02;7.55;111;NA;218;111;40;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;9;FS;3;14.26;2.06226;9.577;0.3862;NA;NA;NA;NA;NA;<2.0;212.849293160638;18.451;18.3;97.5;8.94;7.56;112;NA;140;67;20;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;10;C;3;13.59;2.65842;9.812;0.3573;NA;NA;NA;NA;NA;<2.0;204.929138366767;5.878;18.2;100;9.2;7.56;113;NA;240;115;48;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;11;F;3;13.51;1.84824;3.983;0.1353;NA;NA;NA;NA;NA;<2.0;179.517868425209;11.855;18.2;102.2;9.39;7.59;113;NA;223;100;44;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;12;S;3;12.4;2.35233;9.752;0.3622;NA;NA;NA;NA;NA;<2.0;146.493662138683;12.171;18.2;100.7;9.23;7.6;111;NA;114;75;34;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;13;F;4;13.15;1.64952;9.681;0.3373;NA;NA;NA;NA;NA;<2.0;137.562016269152;5.862;18.2;99.7;9.16;7.61;112;NA;150;80;37;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;14;S;4;14.59;2.06154;9.552;0.3709;NA;NA;NA;NA;NA;<2.0;196.829509556152;4.278;18.3;99.2;9.08;7.58;112;NA;96;63;21;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;15;FS;4;14.02;2.36691;9.589;0.3677;NA;NA;NA;NA;NA;<2.0;200.743583162218;2.939;18.3;98.9;9.06;7.56;113;NA;108;71;25;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;16;C;4;14.03;2.45898;9.806;0.3576;NA;NA;NA;NA;NA;<2.0;186.214677776023;1.839;18.3;100.3;9.2;7.61;113;NA;241;133;52;NA;NA;NA;NA;;;;;
Bolmen;1;1;4;23;6;21;Lake;Lake;15.21;2.65842;9.529;0.4163;NA;NA;NA;NA;NA;<2.0;240.186799083873;2.848;18.1;100.2;9.26;7.5;106;NA;900;500;350;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;1;C;1;21.88;4.09464;10.17;0.3763;NA;NA;NA;NA;NA;<2.0;10.9941359974728;2.165;17;102.6;9.7;7.39;96;NA;409;115;51;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;2;F;1;20.97;4.09536;7.502;0.2633;NA;NA;NA;NA;NA;2.377;46.098582372453;3.651;17.08;102.6;9.69;7.39;101;NA;220;117;47;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;3;S;1;16.58;2.26098;9.61;0.3732;NA;NA;NA;NA;NA;<2.0;165.292824988154;2.847;17.2;99.8;9.39;7.36;99;NA;162;69;20;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;4;FS;1;17.29;4.20057;9.967;0.3526;NA;NA;NA;NA;NA;3.442;74.7459129679356;3.065;17.2;98.7;9.29;7.33;98;NA;135;61;27;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;5;S;2;16.93;3.57597;9.439;0.3296;NA;NA;NA;NA;NA;<2.0;62.0058245142947;1.845;17.2;102.1;9.64;7.36;99;NA;102;66;21;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;6;FS;2;17.57;5.40963;9.54;0.3623;NA;NA;NA;NA;NA;<2.0;91.4032340862423;4.906;17.2;101.5;9.36;7.38;99;NA;105;63;23;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;7;C;2;16.25;2.99295;10.08;0.3613;NA;NA;NA;NA;NA;2.118;108.285835571;6.506;17.1;101.8;9.65;7.36;99;NA;240;140;52;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;8;F;2;16.86;3.48318;10.01;0.3473;NA;NA;NA;NA;NA;<2.0;7.18608829568788;1.568;17.1;102.7;9.68;7.36;96;NA;360;152;58;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;9;FS;3;18.74;4.50666;9.559;0.3646;NA;NA;NA;NA;NA;<2.0;152.819479545096;2.549;17.2;100.5;9.46;7.3;98;NA;146;71;27;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;10;C;3;17.05;2.56635;9.487;0.3218;NA;NA;NA;NA;NA;<2.0;60.5356776180698;5.474;17.2;101.4;9.55;7.33;98;NA;430;175;66;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;11;F;3;15.01;2.77965;9.271;0.3004;NA;NA;NA;NA;NA;<2.0;105.255508608435;1.416;17.2;100.4;9.47;7.33;98;NA;580;188;80;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;12;S;3;13.15;2.26098;9.404;0.3505;NA;NA;NA;NA;NA;<2.0;166.829904438477;1.381;17.23;99.6;9.38;7.33;97;NA;202;110;46;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;13;F;4;15.58;3.80313;9.865;0.3351;NA;NA;NA;NA;NA;<2.0;9.36524640657084;3.108;17.1;102.6;9.69;7.34;100;NA;270;138;45;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;14;S;4;16.2;4.00185;9.321;0.3105;NA;NA;NA;NA;NA;<2.0;35.0857092086558;3.748;17.2;101.5;9.54;7.37;99;NA;144;70;24;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;15;FS;4;16.28;5.11812;9.439;0.3174;NA;NA;NA;NA;NA;<2.0;93.4860409098089;4.035;17.3;100.3;9.43;7.34;99;NA;117;68;21;NA;NA;NA;NA;;;;;
Bolmen;1;2;7;28;6;16;C;4;14.63;3.49704;9.646;0.3038;NA;NA;NA;NA;NA;2.045;7.75748302006002;1.576;17.2;102.3;9.64;7.36;99;NA;249;144;63;NA;NA;NA;NA;;;;;
